ticker,last_close,expected_close_20d,expected_return_20d,median_return_20d,probability_up,downside_p10,expected_peak_return_20d,forecast_dispersion,predicted_up,rank
TRGU,164.0,159.14218,-0.02962084514338794,-0.02870996986947405,0.0,-0.04764597822980181,0.001686021758288847,0.019408427812991295,False,450
YUPI,1300.0,1261.357,-0.02972534179687498,-0.023353177584134577,0.0,-0.04788258713942308,0.0035520770733173056,0.016423562592376595,False,451
BLOG,356.0,345.40314,-0.02976645137486831,-0.022158933489510146,0.0,-0.04811641393082862,-0.0014105121741133874,0.016440344767968292,False,452
SAPX,216.0,209.5552,-0.0298370361328125,-0.03435883698640041,0.0,-0.05724793893319593,0.0012962765163845758,0.027723362877306368,False,453
MANG,39.0,37.834923,-0.029873794164413048,-0.03889074081029642,0.4,-0.08950611994816711,0.024149733323317314,0.06061491853395692,False,454
DKHH,62.0,60.123497,-0.030266164964245234,-0.0169678964922505,0.4,-0.08470099664503532,0.001137542724609375,0.05654171467201478,False,455
GIAA,53.0,51.386147,-0.030450122761276545,-0.03830143190779778,0.2,-0.06564515311762972,0.009409807313163343,0.04671956775138657,False,456
KICI,194.0,188.05588,-0.030639821475314123,-0.02575211672438793,0.0,-0.05612640380859375,-0.006958699963756443,0.02406483986012117,False,457
JAWA,122.0,118.26145,-0.03064383835089011,-0.037746429443359375,0.4,-0.07045715832319414,-0.0003584439637231096,0.04029326986771204,False,458
MSJA,410.0,397.30112,-0.0309728408441311,-0.03029301340987045,0.0,-0.048307822622903986,0.00670922256097557,0.016936025759078443,False,459
SSIA,1610.0,1559.8416,-0.03115428474378885,-0.01581515673524847,0.4,-0.09630360478940218,0.017150696938082334,0.05973871812384443,False,460
DRMA,940.0,910.65466,-0.03121846949800533,-0.028290963680186132,0.0,-0.0376677038314495,-0.0019666696102061064,0.0057933957974232045,False,461
LION,346.0,335.17188,-0.03129519423997471,-0.03373700621500175,0.0,-0.03867880760589777,-0.004387810326725061,0.009509188520920272,False,462
JATI,96.0,92.95813,-0.031686162948608376,-0.04194585482279456,0.0,-0.05555065472920735,-0.0026368459065755356,0.026081693274691953,False,463
BJTM,520.0,503.42194,-0.031880927452674276,-0.02948309091421275,0.0,-0.04359055739182691,-0.006026505690354567,0.011525807165632462,False,464
INTD,252.0,243.96191,-0.03189717852880085,-0.027111114017547178,0.2,-0.05681320674835686,0.001321035718161001,0.024479711781059156,False,465
INTP,4600.0,4452.968,-0.03196344259510868,-0.039670516304347814,0.4,-0.08368094004755433,0.00858196756114129,0.05295475356985228,False,466
LIFE,5850.0,5661.7817,-0.03217406183226499,-0.026520850026709453,0.0,-0.05153121661324791,-0.012486962473290597,0.019434165299188975,False,467
IPCC,1135.0,1098.4371,-0.032214022060848,-0.01786152171668498,0.0,-0.06606290439151981,0.014799395993942732,0.03049958393738617,False,468
SURI,71.0,68.71086,-0.032241455937775096,-0.054477423009738124,0.2,-0.05772864113391285,0.005994791380116627,0.04126861093618708,False,469
IBOS,63.0,60.953705,-0.0324808998713418,-0.033760494656033035,0.2,-0.08913227868458581,0.03453746977306547,0.0651498261938876,False,470
BALI,1245.0,1204.4851,-0.032542003953313234,-0.022099138742469826,0.0,-0.05376043235441765,-0.00736426173443776,0.019396805601003927,False,471
GJTL,1225.0,1185.1056,-0.03256690449617348,-0.025331234056122476,0.0,-0.054110271843112234,0.008372130102040787,0.021400358675523635,False,472
ZYRX,122.0,118.01273,-0.03268253764168159,-0.03499284337778563,0.0,-0.04394286108798664,-0.0032704087554431107,0.012636944694535305,False,473
TARA,30.0,29.018805,-0.03270646413167315,-0.06237182617187498,0.2,-0.07367734273274737,0.03143679300944009,0.06005448712253464,False,474
AALI,6875.0,6650.0444,-0.032720809659090896,-0.03135319602272724,0.0,-0.04757920454545454,-0.01612372159090909,0.014213658705587707,False,475
SWID,102.0,98.66208,-0.032724717084099256,-0.031603869269875906,0.0,-0.04300704656862744,0.010457760679955564,0.010807588390199276,False,476
CYBR,545.0,527.09357,-0.032855840560493135,-0.0031368710579128267,0.2,-0.08849945348337158,0.020120726419151323,0.049428629481664696,False,477
VOKS,202.0,195.3525,-0.032908494401686236,-0.0258579065303991,0.0,-0.04895157011428679,-0.008581104845103637,0.014813319935991024,False,478
BSWD,1125.0,1087.95,-0.03293328993055553,-0.029745876736111065,0.2,-0.05653580729166663,0.002179144965277757,0.02498535123893237,False,479
CLAY,2350.0,2272.4956,-0.03298055186170212,-0.01881337267287231,0.2,-0.07500349069148934,0.002813954454787271,0.03823334738827743,False,480
INOV,138.0,133.43083,-0.03310991370159644,-0.034170288970505,0.2,-0.0778468256411345,-0.0031763270281362833,0.045945287552434114,False,481
WSBP,14.0,13.536206,-0.033128111703055255,-0.02791936056954525,0.0,-0.046113777160644506,-0.025319984980991906,0.011794980815788154,False,482
MLPL,94.0,90.85869,-0.03341822522751827,-0.046661863935754666,0.4,-0.10186352019614357,0.016682141892453473,0.07266128745356866,False,483
ITMG,24800.0,23967.3,-0.03357653414818549,-0.04152926537298385,0.2,-0.05978929876512098,0.003925623739919315,0.029016794871661086,False,484
HAIS,181.0,174.89888,-0.033707862137430954,-0.02858198808701662,0.0,-0.05443214711563362,-0.0030799654965901315,0.020428441194603006,False,485
CASS,1890.0,1826.0072,-0.033858597366898155,-0.035107228112599254,0.0,-0.039512054604828054,-0.002990257626488102,0.005809791635144505,False,486
MYOH,1045.0,1009.6045,-0.03387125261662678,-0.032317501962470074,0.0,-0.04384920987215905,0.008691639877392321,0.010231065845535762,False,487
SMDM,550.0,531.3231,-0.033957996715198856,-0.03145407936789768,0.0,-0.06328401322798297,0.024866610440340907,0.027828681545431652,False,488
HBAT,222.0,214.41235,-0.03417864275408222,-0.03230931737401466,0.2,-0.07124251632003095,0.03075261846318973,0.03709260090217751,False,489
KAEF,448.0,432.68146,-0.03419317517961775,-0.048488616943359375,0.0,-0.05225091661725725,-0.0013826097760881728,0.022805516585400774,False,490
JGLE,64.0,61.803547,-0.03431954383850098,-0.04632258415222168,0.2,-0.10541266202926636,0.013691556453704835,0.08011813433424554,False,491
ITMA,1360.0,1313.1084,-0.03447911879595589,-0.028443818933823528,0.0,-0.05880022834329046,-0.01268411075367648,0.023505642440734054,False,492
SOFA,212.0,204.67348,-0.034559069939379426,-0.06458066544442809,0.4,-0.08527724068119838,0.025492484614534218,0.06034714263213829,False,493
WTON,76.0,73.360504,-0.034730188470137736,-0.02970354180586965,0.0,-0.0676099476061369,0.005660569040398822,0.031025892875349362,False,494
DART,127.0,122.57068,-0.03487652155358023,-0.018869955708661457,0.0,-0.07034609336552658,0.010609592227485254,0.03168059367664717,False,495
NINE,74.0,71.405075,-0.035066594304265196,-0.033493454391891886,0.0,-0.03995311840160469,-0.004918567554370789,0.0052742153436374254,False,496
ANJT,1445.0,1394.3286,-0.03506672050713666,-0.01744448123918685,0.0,-0.0743328794063581,0.004998293549956756,0.040592261519947354,False,497
