horizon_day,date,ticker,previous_expected_close,expected_close,expected_daily_return,median_daily_return,probability_daily_up,downside_p10,upside_p90,rank
1,2026-07-31,IPCC,1135.0,1136.8323,0.0016142369,0.0048736334,0.6,-0.008070409297943115,0.01029896643012762,182
1,2026-07-31,ATLA,50.0,50.079216,0.0015843511,0.0024682283,0.8,-0.00018340349197387695,0.0024682283401489258,183
1,2026-07-31,VERN,200.0,200.30951,0.0015475393,0.011891842,0.6,-0.016020655632019043,0.012353658676147461,184
1,2026-07-31,MIKA,1730.0,1732.6699,0.0015433669,0.011425734,0.6,-0.016570687294006348,0.01256628055125475,185
1,2026-07-31,PJAA,452.0,452.52594,0.0011635661,0.00086545944,0.6,-0.0032863616943359375,0.00542604923248291,186
1,2026-07-31,KOKA,193.0,193.22293,0.0011551142,0.002744794,0.6,-0.011215448379516602,0.012730836868286133,187
1,2026-07-31,SBMA,107.0,107.11371,0.0010627627,0.00167346,0.8,-0.007502377033233643,0.00901720393449068,188
1,2026-07-31,MEJA,94.0,94.09691,0.0010309815,0.002853632,0.8,-0.011766516603529453,0.011126017197966576,189
1,2026-07-31,BJBR,775.0,775.7724,0.0009966374,0.0003927946,1.0,0.00036084651947021484,0.0022426601499319077,190
1,2026-07-31,DGIK,128.0,128.12671,0.0009899139,0.00032508373,0.6,-0.008196818642318249,0.01160733588039875,191
1,2026-07-31,UCID,372.0,372.2868,0.00077100995,0.001623869,0.6,-0.0032208324410021305,0.004284882452338934,192
1,2026-07-31,LAJU,64.0,64.04241,0.0006626964,0.0074350834,0.8,-0.012788760475814342,0.007868528366088867,193
1,2026-07-31,VAST,113.0,113.05701,0.0005044937,0.00045859814,0.8,-0.01147694606333971,0.010519623756408691,194
1,2026-07-31,INPC,137.0,137.06424,0.0004690051,0.006636739,0.6,-0.009913027286529541,0.007312011439353228,195
1,2026-07-31,BNII,188.0,188.08722,0.0004639268,0.003124714,0.6,-0.00443422794342041,0.0038529871962964535,196
1,2026-07-31,BMHS,185.0,185.08324,0.0004499197,0.004373193,0.6,-0.010305511765182018,0.008676409721374512,197
1,2026-07-31,BMAS,482.0,482.18613,0.00038615466,0.00022685528,0.6,-0.006602036766707897,0.008101986721158028,198
1,2026-07-31,MKAP,1165.0,1165.3931,0.00033738613,0.0010371208,0.6,-0.0007122159004211426,0.0010371208190917969,199
1,2026-07-31,SATU,262.0,262.0791,0.0003019333,0.0011066198,0.6,-0.0030673861037939787,0.0032794950529932976,200
1,2026-07-31,BBMD,1955.0,1955.4694,0.00024008751,0.0030413866,0.6,-0.009593653492629528,0.00781481247395277,201
1,2026-07-31,BBNI,3550.0,3550.616,0.00017356873,0.0011564493,0.8,-0.007214188575744629,0.0059988973662257195,202
1,2026-07-31,PTPP,199.0,199.02396,0.00012037754,0.012571573,0.6,-0.02161388471722603,0.013513349927961826,203
1,2026-07-31,KDTN,326.0,326.0374,0.00011484623,0.08474493,0.8,-0.26511475443840027,0.18347714841365814,204
1,2026-07-31,SFAN,1965.0,1965.199,0.00010128021,4.553795e-05,0.6,-0.002333772135898471,0.0027297018095850945,205
1,2026-07-31,BRAM,4480.0,4480.3516,7.845163e-05,0.003406167,0.6,-0.005289435386657715,0.0035568238236010075,206
1,2026-07-31,STTP,9850.0,9850.687,6.9737434e-05,0.003344655,0.6,-0.009138834662735462,0.006855487823486328,207
1,2026-07-31,MTEL,454.0,454.0192,4.233122e-05,0.00051534176,0.6,-0.005533766932785511,0.0049187419936060905,208
1,2026-07-31,ARTI,2.0,2.0000002,1.1920929e-07,1.1920929e-07,1.0,1.1920928955078125e-07,1.1920928955078125e-07,209
1,2026-07-31,MKNT,1.0,1.0000001,1.1920929e-07,1.1920929e-07,1.0,1.1920928955078125e-07,1.1920928955078125e-07,210
1,2026-07-31,SBAT,1.0,1.0000001,1.1920929e-07,1.1920929e-07,1.0,1.1920928955078125e-07,1.1920928955078125e-07,211
1,2026-07-31,TOPS,1.0,1.0000001,1.1920929e-07,1.1920929e-07,1.0,1.1920928955078125e-07,1.1920928955078125e-07,212
