ticker,last_close,expected_close_10bar,expected_return_10bar,median_return_10bar,probability_up,downside_p10,expected_peak_return_10bar,forecast_dispersion,predicted_up,rank
FAPA,7350.0,7333.596,-0.0022318505527210595,-0.002702420812074835,0.2,-0.0038207376700680083,-0.00065760522959184,0.0018545237382712669,False,401
AXIO,111.0,110.74379,-0.0023082698787654675,-0.00328112078142595,0.2,-0.003891169917476045,0.00023997538798563588,0.002253894517020289,False,402
SIDO,362.0,361.15976,-0.002321089433701662,-0.0029616382240590378,0.4,-0.007986871708822552,0.0022700694384495622,0.0056289755318495805,False,403
FWCT,87.0,86.79767,-0.002325667458019054,-0.001213424507228833,0.4,-0.007706477724272664,0.007734767869971293,0.005076745486273387,False,404
PNGO,3570.0,3561.521,-0.0023750574448529126,-0.001831191460959336,0.2,-0.004851546087184855,0.0005335532650560415,0.0023061830830717047,False,405
AMRT,1325.0,1321.8169,-0.002402325324292476,-0.004599885760613209,0.4,-0.009686873525943395,0.00341634728773581,0.007967839577262862,False,406
VIVA,38.0,37.90865,-0.0024039419073807354,0.00843058134380148,0.8,-0.035404386018451944,0.026151516563014,0.033794148551980235,False,407
MPIX,96.0,95.76748,-0.0024220784505208258,-0.002210060755411747,0.2,-0.006615861256917332,-5.548795064287404e-05,0.004206304610342442,False,408
BVIC,93.0,92.77373,-0.0024330713415658734,-0.004040215605048747,0.2,-0.005281952888734875,0.004839087045320945,0.0048411537586434735,False,409
SMGR,1455.0,1451.4333,-0.002451238992697613,-0.0018373469716495006,0.4,-0.011020776283290411,0.007889400102018884,0.008395569052269776,False,410
BMTR,114.0,113.71538,-0.002496659128289469,-0.0049591064453125,0.2,-0.008121450323807577,0.00813106068393643,0.007203939284906877,False,411
SKLT,197.0,196.49916,-0.0025423466251586423,-0.005563029177902967,0.4,-0.018763291412198613,0.004413151620003175,0.017244216605943698,False,412
SRSN,66.0,65.83206,-0.002544495553681347,-0.005852439186789793,0.4,-0.020003555760239086,0.006613205418442214,0.018073746732329195,False,413
HUMI,132.0,131.65858,-0.0025865265817353487,-0.010736176461884517,0.4,-0.01650249596798059,0.009231058756510424,0.017305873242422033,False,414
MTLA,515.0,513.6637,-0.0025948474476638504,-0.000981540124393221,0.4,-0.008709776054308293,-0.0004574910876820715,0.005570191432898488,False,415
APEX,146.0,145.61491,-0.0026375757504815576,-0.008326700288955435,0.4,-0.012826412671232856,0.006475161199700352,0.012869489408121545,False,416
BINO,109.0,108.706345,-0.0026940861973193675,-0.0023370445321458932,0.0,-0.00549988352924311,0.005333436738460429,0.002641911308947291,False,417
RANC,505.0,503.63834,-0.0026963760829207704,-0.002058455967667072,0.2,-0.0061580484220296935,0.0003264836981744956,0.003421109862034564,False,418
KDTN,324.0,323.1222,-0.0027092639310860147,-0.009428707169897743,0.4,-0.017116367669753062,0.03245047110098378,0.01707965555124256,False,419
KIOS,94.0,93.74092,-0.002756143123545507,-0.002911100996301541,0.4,-0.014222944543716731,0.004551015001662262,0.011170335903774127,False,420
GOLF,158.0,157.56299,-0.0027659162690367944,-0.0017885618571993334,0.4,-0.007543829422962833,0.00499257920663565,0.004595096743846576,False,421
HAIS,181.0,180.48868,-0.0028249329624913553,-0.0034947685115245264,0.2,-0.004815066848670546,0.0005005220023307944,0.0022131427347995055,False,422
BIRD,1605.0,1600.4382,-0.002842222790109017,-0.003021563473520228,0.0,-0.00422831787869935,0.0008388854410047219,0.0014066785900211768,False,423
PANS,1570.0,1565.4373,-0.0029061753582802384,-0.002638507041202276,0.2,-0.006375553592754768,-0.0006246578921178303,0.0038497599026535373,False,424
MPMX,990.0,987.0239,-0.0030060985834911235,-0.00246514214409721,0.2,-0.006442599826388862,-0.0006679218947285293,0.003306738742835024,False,425
VERN,200.0,199.39717,-0.003014160156250023,-0.004897384643554714,0.4,-0.01237001037597658,0.0022171020507812723,0.009672680728453023,False,426
MAHA,143.0,142.56862,-0.003016673268138148,-0.0036255096222137517,0.2,-0.005204826301628063,0.00028485918378493567,0.002356506184864093,False,427
HALO,71.0,70.783356,-0.0030513064962038204,-0.020227244202519756,0.4,-0.03375779272804802,0.007427849568111822,0.03897023457689697,False,428
HEXA,4470.0,4456.303,-0.003064177852349004,-0.0015516857172819254,0.4,-0.01096450293624165,0.0016375445679529753,0.0073125296473410045,False,429
BNBA,740.0,737.6847,-0.0031287775812922193,-0.0012926256334458985,0.4,-0.00953271814294765,0.0015862872149493335,0.006097039528949397,False,430
BMHS,185.0,184.40543,-0.003213962864231412,-0.0032355231207770174,0.0,-0.004348474451013495,0.0001627659153293548,0.0012251786327712219,False,431
JAST,82.0,81.73576,-0.003222414342368518,-0.000542152218702352,0.4,-0.012461164521008004,0.00906003626381482,0.009304779981910104,False,432
GRIA,119.0,118.613914,-0.0032443904075301956,0.0008644296341584479,0.6,-0.011183204971441717,0.004933538356748946,0.0072826778366096405,False,433
BBNI,3530.0,3518.3457,-0.003301459034171406,-0.0031329535897662852,0.2,-0.006163810751593534,-3.654501593484127e-05,0.002853804302460458,False,434
SHIP,1935.0,1928.6008,-0.0033070645591085635,-0.0017449430717054737,0.4,-0.014280245679909553,0.005873379966085257,0.010677165823178153,False,435
GZCO,154.0,153.4877,-0.0033266736315442193,-0.007007648418476009,0.2,-0.011257835487266643,0.004500550109070622,0.011666061655513506,False,436
GGRP,296.0,295.01285,-0.0033349733094911295,-0.00019918905722127178,0.4,-0.010885929416965801,0.001372177536423136,0.008111572351955715,False,437
PSGO,197.0,196.33527,-0.003374299180084095,-0.003177468546756046,0.0,-0.0046932007455584126,-3.203571145302675e-05,0.0013671633042007427,False,438
ARCI,1055.0,1051.4325,-0.003381521215936001,-0.00394084623074642,0.2,-0.008571742631812795,0.006695192165284381,0.005513780297179048,False,439
FIRE,106.0,105.63979,-0.0033981323242187945,-5.3549712558997875e-05,0.4,-0.010379100295732612,0.0040430320883696694,0.0069560840398225805,False,440
AMMS,278.0,277.0509,-0.003413994878316129,-0.004129094185589044,0.4,-0.01245947089984265,0.009107257650910494,0.009042578121032081,False,441
MBSS,2760.0,2750.5183,-0.0034353593466938336,-0.004626199473505399,0.2,-0.008289158033288068,0.003860553243885878,0.006434395209523263,False,442
DEPO,242.0,241.1659,-0.003446720848398743,-0.002145183973075948,0.2,-0.00733981802443826,0.004792823476239683,0.0036168864475771296,False,443
ASII,4920.0,4902.839,-0.0034880549733231846,-0.001511885480182884,0.2,-0.009749726086128053,0.001845385543699174,0.00623670833420476,False,444
AVIA,318.0,316.8905,-0.0034890036912834433,-0.005878280543681225,0.4,-0.00785430332399768,0.004556562315742907,0.005009422541903995,False,445
HAJJ,105.0,104.62671,-0.003555152529761951,0.002271743047804975,0.6,-0.02582962762741818,0.0012673223586309624,0.02074513176199624,False,446
KETR,555.0,553.02313,-0.003561923740146389,-0.003056486662443736,0.2,-0.00827819274352477,0.0057106251759572405,0.004588593497561075,False,447
SIPD,680.0,677.57306,-0.003569066664751852,-0.0007646448471967382,0.2,-0.01080480238970587,0.0027453254250918934,0.006720999959676665,False,448
RUIS,200.0,199.28275,-0.0035863189697265653,-0.0019221496582031428,0.2,-0.008441375732421874,0.0008388214111328506,0.004506720351956365,False,449
SOTS,585.0,582.90027,-0.003589242788461533,-0.0039726061698718285,0.0,-0.006118956997863223,0.0046316189236110805,0.0026284351974897417,False,450
PTPP,200.0,199.27608,-0.003619628906249983,-0.0069390106201171475,0.4,-0.008954010009765612,0.0034456939697266042,0.006510731766262775,False,451
LABS,152.0,151.44743,-0.0036353261847244856,-0.001927526373612265,0.2,-0.009017502634148822,-0.0007693441290604452,0.004976551248887356,False,452
AYLS,148.0,147.45932,-0.0036532427813555923,-0.003937695477459924,0.2,-0.006816967113598004,-0.00013157612568621692,0.0035105723208535577,False,453
BMRI,4140.0,4124.765,-0.003679930461201697,-0.0007580153608092166,0.2,-0.01005211871603262,0.004007703993055523,0.005724966410357137,False,454
CARE,418.0,416.44037,-0.0037311170660137226,-0.005960856898549638,0.2,-0.007600629158567562,0.001944290964226969,0.005212274075980245,False,455
TKIM,6275.0,6251.28,-0.0037801139193227363,-0.007275507345617549,0.2,-0.010157043700199209,0.0036806057021912418,0.008794870745249891,False,456
GRPH,60.0,59.7725,-0.0037916946411132857,-0.001806513468424531,0.4,-0.010869954427083339,0.001406148274739616,0.007245582232729389,False,457
PSKT,218.0,217.17224,-0.0037970726643133503,-0.0034671748450042505,0.2,-0.012797910357834041,0.002791266485091759,0.009276281210319096,False,458
CAKK,138.0,137.46164,-0.0039012300795402853,0.004936771116395011,0.6,-0.026252481211786673,0.006550354888473708,0.02040682563234644,False,459
SATU,262.0,260.97626,-0.003907391497197055,-0.004224354984196044,0.2,-0.009342758528148854,0.0006197863862714703,0.005704278458191192,False,460
NOBU,448.0,446.242,-0.003924151829310873,8.18797520227843e-05,0.6,-0.015547588893345465,0.000844751085553841,0.010658722793958972,False,461
DAAZ,1550.0,1543.8933,-0.003939846900201572,-0.0054362241683467705,0.2,-0.008881977696572552,0.0020852917086693567,0.00563575185745829,False,462
ASLC,64.0,63.747852,-0.00393986701965332,-0.005951881408691406,0.2,-0.014396250247955322,0.002136838436126709,0.013378247903678097,False,463
BOGA,1500.0,1494.0184,-0.0039876790364583355,-0.0048770345052083774,0.0,-0.0049551269531249885,-0.003040315755208334,0.001321177814891296,False,464
IOTF,52.0,51.78826,-0.00407185187706578,-0.004108062157264114,0.2,-0.008009617145244907,-0.0007760121272160303,0.004098340738214025,False,465
POWR,725.0,721.9998,-0.004138217268318978,-0.0032766197467672953,0.0,-0.007704320447198309,-0.0006759327855603292,0.0036367147468436343,False,466
RUNS,63.0,62.736797,-0.004177795894562219,0.0040743388826884885,0.6,-0.022253539070250496,0.003546966068328361,0.01638596431531392,False,467
PART,102.0,101.57281,-0.004188163607728268,-0.004771213905484073,0.2,-0.011334213556027928,0.005616565779143689,0.008023112640443414,False,468
WINS,510.0,507.84,-0.004235313265931384,-0.0052859437231923545,0.2,-0.007951193416819869,0.0003433287377450966,0.004640415828168366,False,469
PKPK,3910.0,3893.298,-0.004271611752717397,-0.003538915141464205,0.4,-0.017926840233375964,0.0037971422434462943,0.013498968325318363,False,470
MTWI,254.0,252.89705,-0.004342326967734978,-0.0022248996524359965,0.2,-0.01617097629336861,0.0032195924773929406,0.012596064523542139,False,471
PANR,414.0,412.17236,-0.004414581446256016,-0.0062855153843977,0.2,-0.007828422214673902,0.00151582432253925,0.0046034599710213795,False,472
TIRA,498.0,495.78436,-0.0044490584407943954,-0.005578159807197558,0.4,-0.012884974958427442,0.005315524794490467,0.008436838817217763,False,473
SMDR,290.0,288.7022,-0.004475139749461188,-0.004439255286907362,0.4,-0.014021648538523678,0.0037106007543103335,0.009325545524852409,False,474
BREN,3260.0,3245.124,-0.0045631979725843765,0.0011234962135735493,0.6,-0.026694770298121173,0.006515948523773019,0.021379624396373288,False,475
SPMA,163.0,162.2476,-0.004615942832151054,-0.0053354275007189145,0.4,-0.013043400115030667,-4.8023060055601975e-05,0.0084708155850257,False,476
MITI,161.0,160.25333,-0.004637686214091619,0.00204344565823944,0.6,-0.02795434797772709,0.006737845284598221,0.02186406218958514,False,477
SOFA,212.0,211.01582,-0.004642385806677462,-0.005752491501142432,0.2,-0.009091272893941581,0.0014137555968086525,0.006195715183204962,False,478
GOOD,288.0,286.63696,-0.004732810126410603,-0.005542225307888504,0.2,-0.0113115946451823,0.004285685221354152,0.006909948417989485,False,479
GPSO,284.0,282.64648,-0.00476592157928033,-0.004763750962808122,0.4,-0.01680809343364873,0.0027129052390514998,0.011595744847160925,False,480
BBYB,242.0,240.83875,-0.0047985738959194,-0.006351376367994543,0.2,-0.010531225283283808,0.005749675656153119,0.0060488663372190036,False,481
BTPN,2150.0,2139.6511,-0.004813408430232568,-0.00640852107558143,0.2,-0.00869617550872095,0.002344408611918625,0.004495431890023269,False,482
CSRA,795.0,791.16223,-0.004827335765526764,-0.006949332375196571,0.2,-0.008545490000982703,1.670597484275671e-05,0.004392395931407788,False,483
KDSI,452.0,449.8084,-0.004848689526583239,-0.004932369806070258,0.2,-0.007927156971619165,-0.0002291248962942749,0.003304989179933435,False,484
BNII,189.0,188.0789,-0.004873495757895152,-0.004535412662243665,0.0,-0.0070556963562334206,-0.0006101578000991869,0.0020535176877163595,False,485
JIHD,420.0,417.9515,-0.004877348400297632,-0.0047643025716145315,0.0,-0.006558154878162225,-0.0016744413829984817,0.0017177136096417033,False,486
JAWA,121.0,120.408676,-0.004886986598495624,-0.005585347325348655,0.0,-0.006964451813500782,0.0024292874927363205,0.0025408939920398047,False,487
DSFI,80.0,79.60847,-0.004894199371337904,-0.0062916755676269975,0.2,-0.01151372909545898,0.006148471832275381,0.007988468582576468,False,488
MSKY,58.0,57.714134,-0.004928680946086983,-0.004535017342403025,0.2,-0.010907745361328103,0.005579178908775595,0.005789323680714383,False,489
MAPI,1515.0,1507.3679,-0.005037644389438966,-0.003654535375412493,0.2,-0.009876350428011582,0.0005690974370874847,0.004534128022583731,False,490
TRIS,170.0,169.14014,-0.005058001349954067,-0.005609489889705888,0.0,-0.007328042423023917,-0.0008920467601102767,0.002412679229125549,False,491
UCID,370.0,368.1122,-0.0051021101668074385,-0.0009592417124155705,0.4,-0.013985480231207737,0.001584802576013522,0.008128201508290443,False,492
ASRI,117.0,116.40019,-0.005126496665498093,-0.008508991991352799,0.4,-0.010966074364817025,-0.0009243565746861248,0.006935030822659687,False,493
MAIN,715.0,711.2719,-0.0052140754753059685,-0.0024498572716346034,0.0,-0.01110706676136366,-0.0023213675972465486,0.005284005164448538,False,494
ESSA,635.0,631.6835,-0.005222840797244088,-0.005111766424704678,0.0,-0.008357433409202742,0.0011752391424704855,0.0029975816748696233,False,495
LOPI,63.0,62.66974,-0.0052422417534722324,-0.003928653777591773,0.4,-0.018775407094804075,0.0012767852298797289,0.01283088344319389,False,496
SCNP,157.0,156.17447,-0.0052581981488853515,-0.006333077789112296,0.4,-0.031974549506120595,0.00970544511345548,0.026413137817909108,False,497
DART,128.0,127.32351,-0.005285108089447021,-0.005405724048614502,0.2,-0.008792078495025635,0.0004846334457397461,0.0038459658387831894,False,498
ACES,350.0,348.14838,-0.00529038783482143,-0.008374546595982135,0.4,-0.012584577287946463,0.0019010532924107037,0.008118965462682017,False,499
BUDI,208.0,206.89798,-0.005298189016488886,-0.007899431081918595,0.2,-0.009462136488694428,-0.0008946638840895416,0.004983819059800382,False,500
DGNS,234.0,232.74507,-0.005363007895966864,-0.0055180737096020005,0.0,-0.007845286833934307,0.003376822186331463,0.0029751968343993004,False,501
AGRS,62.0,61.66668,-0.005376114383820551,-0.00038374623944681385,0.4,-0.014404235347624717,-0.0008504806026335743,0.008002061858704489,False,502
TOSK,67.0,66.6386,-0.005393959159281691,-0.009502012338211241,0.2,-0.012300770318330212,0.011203868353544788,0.00996502604332504,False,503
KBLI,324.0,322.2514,-0.005396901825327949,-0.004576412248022743,0.0,-0.008201617959104946,-0.0006189228575906647,0.0026590529839297748,False,504
GDST,98.0,97.46868,-0.005421587885642532,-0.001763246497329396,0.0,-0.013758071588010169,0.002212119589046524,0.00801198562788173,False,505
FITT,350.0,348.09897,-0.005431518554687487,0.00022809709821425272,0.6,-0.021879237583705337,0.012004917689732154,0.01555662888442989,False,506
BSBK,52.0,51.716297,-0.005455809373122,-0.004612409151517394,0.0,-0.010802694467397877,0.0014557765080378982,0.0050161214561406245,False,507
AMAN,256.0,254.60063,-0.005466270446777344,-0.0033270716667175293,0.4,-0.013560199737548828,0.0023812770843505858,0.007636096927627946,False,508
BIPP,62.0,61.6603,-0.005478975849766888,-0.005174759895570813,0.2,-0.011008564118416086,0.009162164503528181,0.005485416974380151,False,509
DNET,9675.0,9620.343,-0.005649285368217049,-0.008358466569767464,0.2,-0.009560440891472876,0.00358680555555555,0.006115584421976022,False,510
BELI,254.0,252.55879,-0.005674034779466042,-0.005441680667907289,0.2,-0.009980113112081712,-0.0015523234690268284,0.004609858928949191,False,511
NICL,486.0,483.22675,-0.005706284762409952,-0.001581890592849744,0.4,-0.016420416184413544,0.004830832147794473,0.00996233865483382,False,512
PGAS,1490.0,1481.4817,-0.005717019714765082,-0.004398791421979853,0.2,-0.01182840027265104,0.00504165137374164,0.006415300395189926,False,513
ENZO,67.0,66.61649,-0.005723981714960358,-0.007214446565998123,0.4,-0.017688420993178643,0.0001675733879430874,0.012153518702884425,False,514
MERK,3940.0,3917.4453,-0.005724552367544411,-0.005218970594067285,0.2,-0.013239052089942915,-0.0026666600571065625,0.007910395429688478,False,515
ASSA,595.0,591.5783,-0.005750763195903374,-0.0069254899225315025,0.4,-0.01799796481092435,0.0047753906249999424,0.012492041416987341,False,516
IFII,206.0,204.80228,-0.0058142504645782855,-0.0027638407586847435,0.2,-0.013705577665162316,0.0028742373568340306,0.00721193091651635,False,517
DGWG,280.0,278.3645,-0.005841064453125,-0.009034184047154059,0.4,-0.015504826136997796,-0.002156459263392829,0.010550337629277172,False,518
IKPM,185.0,183.91489,-0.005865462019636803,-0.002547805373733114,0.4,-0.017345119167018575,0.0026817527977196056,0.010522920888175113,False,519
KSIX,286.0,284.3193,-0.005876554475797646,-0.009441242351398649,0.2,-0.013880205487871477,0.003015904993444041,0.010069480465929606,False,520
JECC,615.0,611.36194,-0.0059155471925813165,-0.005808363503556957,0.2,-0.010474664951727664,0.0015670652311991606,0.004897347096225597,False,521
LMAX,113.0,112.330505,-0.005924704222552535,-0.0008341696410052446,0.4,-0.024284578846619186,0.016693560845029022,0.017195834229480213,False,522
CCSI,248.0,246.52983,-0.005928051856256311,-0.006013378020255811,0.4,-0.013568804340977824,-0.0005058903847971585,0.0075393563544852455,False,523
STTP,9850.0,9790.496,-0.006041025539340117,0.0011045566307106292,0.6,-0.020329909581218296,0.005840894670050711,0.012723265411924704,False,524
ACST,82.0,81.50135,-0.006081129864948531,-0.004545258312690592,0.2,-0.019226334734660823,0.0038302165705983216,0.013058695322372506,False,525
BBTN,1200.0,1192.7018,-0.0060819091796875165,-0.0036492919921875533,0.0,-0.013846944173177066,0.002702229817708357,0.008174606978444729,False,526
NRCA,476.0,473.10416,-0.006083717666754196,-0.0028117845038405642,0.0,-0.015071247004661247,0.003617897354254174,0.00880174000240028,False,527
MDKI,182.0,180.87573,-0.00617729438530219,-0.007004874093191948,0.0,-0.00800367082868303,0.0005900456355168559,0.002144736895357778,False,528
AADI,9275.0,9217.403,-0.0062099267183288506,-0.005959610849056607,0.0,-0.010225846529649574,0.0017345013477088722,0.0038175411245392706,False,529
KOBX,158.0,157.01797,-0.006215329713459283,-0.0042245599287974445,0.4,-0.019652315936511087,0.004629477971716756,0.013447409579395638,False,530
VRNA,76.0,75.52484,-0.006252108122173116,-0.0034922549599095687,0.0,-0.014181458322625427,0.0010225797954358518,0.008350793113612608,False,531
NASI,128.0,127.19324,-0.006302881240844727,-0.00991898775100708,0.2,-0.013389289379119873,-0.0018844366073608398,0.008148381874302078,False,532
BISI,645.0,640.92615,-0.006315993671269404,-0.00773727062136631,0.2,-0.011986869398013545,0.000941985374273302,0.006188899777458281,False,533
ELSA,690.0,685.581,-0.006404321642889466,-0.005315808282382206,0.0,-0.010578560207201049,-0.003252731544384058,0.0038552888735629157,False,534
AGAR,630.0,625.96497,-0.0064048742869543766,-0.007981170169890861,0.4,-0.1056649150545635,-0.0003443932911705749,0.10021323502318431,False,535
CBUT,825.0,819.68146,-0.00644677734375001,-0.0058327414772727515,0.0,-0.009146114464962118,-0.0036988784327651293,0.002666332410373404,False,536
CBPE,304.0,302.03662,-0.006458503321597431,-0.008082339638157854,0.2,-0.014435758088764383,0.004843962819952763,0.008299909900142968,False,537
WINR,20.0,19.870462,-0.006476879119873024,-0.02140398025512691,0.2,-0.028267898559570303,0.04345079421997071,0.03136622603838584,False,538
APII,184.0,182.80508,-0.006494157210640283,-0.0063267583432404795,0.0,-0.011456597369650124,-0.0020398678986922603,0.004866646893701477,False,539
BBKP,52.0,51.66218,-0.0064964587871845,-0.00036393679105317656,0.2,-0.024073982238769484,0.00977158179649935,0.018250930282899144,False,540
SURI,72.0,71.532104,-0.006498591105143214,-0.006158404880099777,0.0,-0.009853850470648861,-0.0018152448866102454,0.0032970598511190153,False,541
CBRE,685.0,680.5238,-0.006534539661268246,-0.007124094719434315,0.2,-0.01270878478558395,0.003164311986770074,0.0062951622696432825,False,542
GHON,1640.0,1629.2518,-0.0065537466653963206,-0.007712164157774426,0.2,-0.012882184284489284,-0.0008280237709603844,0.006616659166767782,False,543
MSTI,1330.0,1321.2557,-0.006574615249060112,-0.004610678307095828,0.2,-0.01677468206649435,1.5602972274653126e-06,0.009637860109786218,False,544
MBAP,1415.0,1405.5964,-0.0066455768275176744,-0.008010831907023008,0.2,-0.012900994506404584,-0.003925142861086561,0.006564588173150495,False,545
NCKL,885.0,879.1066,-0.006659190722104502,-0.011020259533898291,0.2,-0.017718029992055094,-0.002255183505473135,0.015564504377098082,False,546
HYGN,172.0,170.84073,-0.006739931328352111,-0.0050509253213572025,0.2,-0.0143279142157976,0.003127608188362996,0.007381834490296008,False,547
DGIK,126.0,125.14701,-0.006769731309678839,-0.008210378979879751,0.2,-0.013466692727709572,0.0042907472640749235,0.0070899050213229795,False,548
KPIG,81.0,80.45006,-0.006789369936342648,0.0032915656949266126,0.6,-0.028538098747347626,0.005011890552662069,0.019723026331648023,False,549
MARK,1085.0,1077.6262,-0.0067961774553571665,-0.010600203413018483,0.4,-0.017025737147177412,0.004364671838997691,0.011306410718083587,False,550
TCPI,5275.0,5238.7085,-0.006879868927725097,-0.019268920319905236,0.4,-0.035230191054502355,0.008295505035545058,0.035493159518699295,False,551
TRGU,163.0,161.8768,-0.006890775528422166,-0.007863799487154877,0.2,-0.010754113694641455,0.00029721874400880923,0.004644330089897093,False,552
MICE,520.0,516.4066,-0.006910341702974776,-0.0025563166691706662,0.4,-0.019952451265775228,0.004418569711538467,0.011825464814561171,False,553
PDES,414.0,411.13638,-0.006917008109714673,-0.006892697246754231,0.2,-0.019144915152287112,-0.0034239690660854195,0.013663702151037781,False,554
RAAM,206.0,204.57079,-0.006937919542627413,-0.007617098613850071,0.0,-0.012167521356378951,0.0004301348936210481,0.005355817102533367,False,555
GLVA,306.0,303.86658,-0.006971950157015949,-0.006606058357587874,0.0,-0.011208867091758612,-0.001795869715073528,0.00402719262662875,False,556
PPGL,210.0,208.51872,-0.007053673153831852,-0.008526974632626527,0.2,-0.01311149960472473,-0.000924973260788664,0.006300567652400413,False,557
NICE,250.0,248.23337,-0.007066528320312538,-0.011762878417968747,0.2,-0.013362243652343796,-0.0004422363281249897,0.008236805742096207,False,558
MNCN,204.0,202.55734,-0.007071790508195464,-0.008688459209367339,0.0,-0.01117101931104474,0.0015624401616114892,0.004720242799112372,False,559
DEFI,104.0,103.26286,-0.007087868910569428,-0.001554635854867814,0.4,-0.023730835547814008,0.006519229595477771,0.015710516516196135,False,560
YELO,85.0,84.39031,-0.007172797707950362,-0.012292390711167278,0.2,-0.02254940257352942,0.015545941521139684,0.018260589744475524,False,561
TCID,2760.0,2740.14,-0.0071956734035325985,-0.007299627774003614,0.0,-0.013416588824728293,-0.0008657438858695743,0.006096606578045571,False,562
PGEO,1025.0,1017.61115,-0.007208639005335371,-0.005032274199695097,0.0,-0.011167468559451254,-0.0030720631669207688,0.0036444100715981127,False,563
ADHI,159.0,157.85063,-0.007228712165880525,-0.008150112703911194,0.0,-0.009482694421924153,-0.0031981078333824576,0.0034199657252870033,False,564
CSIS,178.0,176.71191,-0.00723647214053722,-0.0052538239554073,0.2,-0.014639607975991953,-0.0008450111646330693,0.006921834696937772,False,565
EKAD,170.0,168.75876,-0.007301456227022052,-0.004837664435891509,0.0,-0.01594556023092828,-0.0019434670840992707,0.008271410899464093,False,566
ANTM,2840.0,2819.1436,-0.007343818772007071,-0.00734803105743842,0.2,-0.01413134077904934,0.001621557961047504,0.007506109960531649,False,567
YOII,84.0,83.3736,-0.007457170032319604,-0.007377352033342666,0.2,-0.01472698393322176,0.005892908005487319,0.008292995073629107,False,568
CASH,236.0,234.23782,-0.007466888427734397,-0.0035492848541777144,0.2,-0.0216252601752847,5.9948937367604316e-05,0.013618186217545276,False,569
ADMG,224.0,222.31534,-0.007520880017961784,-0.006494249616350478,0.0,-0.011882536751883378,-0.0005999565124511719,0.004253438978576064,False,570
BNLI,2190.0,2173.4604,-0.007552217109018255,-0.0066057318421803846,0.2,-0.017812544591894963,-0.0006975287171803402,0.010138486881877445,False,571
RMKE,408.0,404.90552,-0.00758454565908393,-0.004860522700291026,0.2,-0.01873290118049171,0.0005722494686350998,0.01114452177243005,False,572
BULL,448.0,444.56967,-0.007656996590750542,-0.007390771593366319,0.4,-0.036508015223911824,0.017721516745431053,0.029799426525308828,False,573
SMLE,156.0,154.80452,-0.007663315993088915,-0.005579434908353331,0.4,-0.027927183493589757,0.008461741912059307,0.01958528210500973,False,574
HBAT,222.0,220.293,-0.007689233728357237,-0.0008349719348254014,0.4,-0.021304348782376147,-0.0006254178983670755,0.012111236183111714,False,575
KAEF,448.0,444.5419,-0.007719012669154557,-0.00701904296875,0.0,-0.010409041813441645,0.0006831169128417968,0.002575083007455319,False,576
KKGI,272.0,269.8952,-0.007738203160903035,-0.0030900169821346246,0.0,-0.01689682006835942,-0.0009160658892463092,0.00829267233461582,False,577
SAME,300.0,297.6627,-0.007790974934895845,-0.006869303385416692,0.0,-0.01416965738932292,0.0003074951171875284,0.006292777269408027,False,578
NIKL,185.0,183.55783,-0.0077954926361908814,-0.01190746410472976,0.2,-0.012041856920396943,-0.0016498957453547013,0.006752876296412646,False,579
KEJU,550.0,545.7005,-0.007817338423295439,-0.010681374289772783,0.2,-0.012286931818181811,-0.002350541548295437,0.0056011748083721665,False,580
KRYA,60.0,59.527588,-0.00787353515625,-0.009020360310872388,0.2,-0.013770484924316383,0.0031074651082356073,0.007729576629865031,False,581
BPFI,270.0,267.87323,-0.007876835575810181,-0.0063589590567129095,0.2,-0.018279780635127297,0.004333450882523171,0.010858621378381186,False,582
ISAT,1910.0,1894.873,-0.007919909092768296,-0.014522852073789227,0.2,-0.022096043132362554,0.005353058021106039,0.020938371905601168,False,583
DEWA,450.0,446.42807,-0.007937635633680551,-0.008325466579861107,0.4,-0.01647220865885417,0.005222927517361064,0.00851390427565144,False,584
ASPI,396.0,392.8473,-0.007961373377327963,-0.006242077760022058,0.0,-0.015478546450836506,-0.00031164920691291177,0.007642845064849058,False,585
SULI,89.0,88.285126,-0.00803227799662043,-0.011920200305038597,0.4,-0.018295750993021387,-0.0012858187214712213,0.011183394692188682,False,586
KMTR,232.0,230.13492,-0.008039145634092115,-0.007504956475619662,0.4,-0.022956058896821084,0.004282655387089207,0.01452378386073105,False,587
ABMM,2500.0,2479.8962,-0.00804146484374999,-0.007150097656249965,0.0,-0.012871855468750004,-0.003595136718750025,0.004731355468703246,False,588
SBMA,107.0,106.139565,-0.008041467399240654,-0.00790883001880116,0.0,-0.010889941063996766,-0.0016723775418005405,0.0028961032392343304,False,589
PRDA,2380.0,2360.8542,-0.008044433593749978,-0.010633247439600813,0.2,-0.012387982536764697,-0.005720891872373968,0.005616922969124517,False,590
MMLP,290.0,287.66086,-0.008066006364493571,-0.01133012442753234,0.2,-0.012105607657597028,-0.0013916436557111834,0.005417187484876493,False,591
TNCA,162.0,160.69168,-0.008076062614535107,-0.015664936583719147,0.4,-0.023330255202305205,0.005447783293547448,0.017212770319069343,False,592
INET,222.0,220.20312,-0.008094017784874685,-0.0072877213761612936,0.0,-0.01620909544798701,0.00887018152185388,0.007646092543953542,False,593
INPP,695.0,689.3314,-0.008156211359037768,-0.006639483335206808,0.2,-0.015711344986510813,-0.0032764550078686837,0.00761369739735256,False,594
