ticker,last_close,expected_close_20d,expected_return_20d,median_return_20d,probability_up,downside_p10,expected_peak_return_20d,forecast_dispersion,predicted_up,rank
DAYA,990.0,953.8094,-0.036556199199021464,-0.030447356869475972,0.0,-0.0625660289417614,-0.006836319740372465,0.025095430468427743,False,492
SBMA,108.0,104.04209,-0.03664733039008248,-0.04240191424334494,0.0,-0.057697621098271125,-0.0037137349446614287,0.023995230883392588,False,493
INPP,700.0,674.34015,-0.03665696498325897,-0.024113333565848216,0.2,-0.07933047921316967,-0.009899291992187531,0.0396650719576805,False,494
MBAP,1420.0,1367.737,-0.0368048181668134,-0.0389828964018486,0.0,-0.049676187004841575,0.00835239464128521,0.015765350232016927,False,495
TOWR,404.0,389.0108,-0.03710198732885983,-0.009361946936881194,0.0,-0.08477515796623607,0.010338071313234831,0.04264908842794713,False,496
ISEA,80.0,77.012436,-0.037344608306884776,-0.04465160369873045,0.2,-0.06864631652832029,0.00714996337890621,0.03296171829076722,False,497
LINK,1405.0,1352.2562,-0.037540018210631666,-0.018258330321396787,0.0,-0.07787880894128112,-0.008695176962855888,0.044746719685895456,False,498
SAPX,212.0,204.01266,-0.0376760662726636,-0.025499019982679783,0.2,-0.0793483662155439,0.02258732633770637,0.040195429112266465,False,499
UFOE,135.0,129.90927,-0.03770912452980324,-0.036239284939236116,0.0,-0.052879796911168994,0.007353809497974551,0.01486823857152807,False,500
SWID,103.0,99.11517,-0.037716734062120796,-0.015586556740177504,0.4,-0.0919137454727321,0.0035658160459647982,0.04933423155600729,False,501
BNBA,740.0,711.94104,-0.03791748046875001,-0.036743906381967895,0.0,-0.0459615181587838,0.002437612172719583,0.008155811251394435,False,502
NPGF,60.0,57.71465,-0.03808920542399088,-0.03646564483642578,0.0,-0.05172866821289059,0.00926205952962238,0.013827038693423029,False,503
MYTX,41.0,39.4216,-0.038497552639100596,-0.038497552639100596,0.0,-0.038497552639100596,-0.03644338468225994,0.0,False,504
BOBA,228.0,219.22025,-0.038507709168551285,-0.034480044716282854,0.2,-0.08899296543054414,0.027468938994825942,0.05151249224817908,False,505
SDPC,181.0,174.017,-0.038580119939140164,-0.03689406589908495,0.0,-0.06309457009668507,0.0041300062316557366,0.0239611520187662,False,506
ICBP,6975.0,6705.3296,-0.03866235439068102,-0.047631538418458796,0.0,-0.06364426523297492,0.00643300571236558,0.027551209913431525,False,507
KOBX,161.0,154.74881,-0.038827344053280276,-0.037092505034452605,0.0,-0.04271679990780282,-0.0001846597801824501,0.003497888559031284,False,508
DEWA,460.0,442.11865,-0.038872534710427974,0.007680677331012298,0.6,-0.16655558710512913,0.12189082933508835,0.13438548966854688,False,509
